,student_id,activity_details_activity_inference_min,activity_details_activity_inference_max,activity_details_activity_inference_mean,activity_details_activity_inference_median,activity_details_activity_inference_sum,activity_details_time_delta,activity_details_count,audio_details_audio_activity_inference_min,audio_details_audio_activity_inference_max,audio_details_audio_activity_inference_mean,audio_details_audio_activity_inference_median,audio_details_audio_activity_inference_sum,audio_details_time_delta,audio_details_count,call_log_details_call_recorded_min,call_log_details_call_recorded_max,call_log_details_call_recorded_mean,call_log_details_call_recorded_median,call_log_details_call_recorded_sum,call_log_details_time_delta,call_log_details_count,conversation_details_conv_duration_min_min,conversation_details_conv_duration_min_max,conversation_details_conv_duration_min_mean,conversation_details_conv_duration_min_median,conversation_details_conv_duration_min_sum,conversation_details_time_delta,conversation_details_count,dark_details_dark_duration_min_min,dark_details_dark_duration_min_max,dark_details_dark_duration_min_mean,dark_details_dark_duration_min_median,dark_details_dark_duration_min_sum,dark_details_time_delta,dark_details_count,dinning_details_venue_id_min,dinning_details_meal_type_id_min,dinning_details_venue_id_max,dinning_details_meal_type_id_max,dinning_details_venue_id_mean,dinning_details_meal_type_id_mean,dinning_details_venue_id_median,dinning_details_meal_type_id_median,dinning_details_venue_id_sum,dinning_details_meal_type_id_sum,dinning_details_time_delta,dinning_details_count,gps_details_latitude_min,gps_details_longitude_min,gps_details_latitude_max,gps_details_longitude_max,gps_details_latitude_mean,gps_details_longitude_mean,gps_details_latitude_median,gps_details_longitude_median,gps_details_latitude_sum,gps_details_longitude_sum,gps_details_time_delta,gps_details_count,phonecharge_details_phonecharge_duration_min_min,phonecharge_details_phonecharge_duration_min_max,phonecharge_details_phonecharge_duration_min_mean,phonecharge_details_phonecharge_duration_min_median,phonecharge_details_phonecharge_duration_min_sum,phonecharge_details_time_delta,phonecharge_details_count,phonelock_details_phonelock_duration_min_min,phonelock_details_phonelock_duration_min_max,phonelock_details_phonelock_duration_min_mean,phonelock_details_phonelock_duration_min_median,phonelock_details_phonelock_duration_min_sum,phonelock_details_time_delta,phonelock_details_count,sleep_details_hours_slept_min,sleep_details_sleep_rating_min,sleep_details_hours_slept_max,sleep_details_sleep_rating_max,sleep_details_hours_slept_mean,sleep_details_sleep_rating_mean,sleep_details_hours_slept_median,sleep_details_sleep_rating_median,sleep_details_hours_slept_sum,sleep_details_sleep_rating_sum,sleep_details_time_delta,sleep_details_count,sms_details_sms_instance_min,sms_details_sms_instance_max,sms_details_sms_instance_mean,sms_details_sms_instance_median,sms_details_sms_instance_sum,sms_details_time_delta,sms_details_count,stress_level
1267,59,0.0,3.0,0.0759493670886076,0.0,66.0,7387.0,869,0.0,2.0,1.4149709302325582,2.0,7788.0,7263.0,5504,1.0,1.0,1.0,1.0,4.0,4463.0,4,3.0,35.0,11.142857142857142,6.0,78.0,7225.0,7,75.0,75.0,75.0,75.0,75.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7056742,-72.2909126,43.705689,-72.2908719,43.70568054285714,-72.29088970000001,43.7056755,-72.290889,305.9397638,-506.0362279000001,6863.0,7,71.0,71.0,71.0,71.0,142.0,2113.0,2,75.0,75.0,75.0,75.0,75.0,0.0,1,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,25.0,6939.0,25,0.0
1268,59,0.0,3.0,0.3419354838709677,0.0,159.0,3967.0,465,0.0,2.0,1.4455275229357798,2.0,2521.0,4018.0,1744,1.0,1.0,1.0,1.0,2.0,1286.0,2,0.0,29.0,12.0,1.0,60.0,3747.0,5,75.0,75.0,75.0,75.0,75.0,0.0,1,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1,43.7016115,-72.2908486,43.7056775,-72.28808,43.703514059999996,-72.28950488,43.7030114,-72.2896986,218.5175703,-361.44752439999996,3686.0,5,71.0,71.0,71.0,71.0,71.0,0.0,1,75.0,75.0,75.0,75.0,75.0,0.0,1,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,14.0,2102.0,14,4.0
1269,59,0.0,3.0,0.24139529493568201,0.0,2083.0,79790.0,8629,0.0,2.0,1.5311940888073052,2.0,65898.0,79905.0,43037,1.0,1.0,1.0,1.0,29.0,79005.0,29,1.0,138.0,20.636363636363637,9.5,454.0,78543.0,22,144.0,144.0,144.0,144.0,288.0,3125.0,2,2.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,12.0,6.0,25924.0,3,43.7015964,-72.2921672,43.7066073,-72.2870239,43.70521080712122,-72.29042407272728,43.705664299999995,-72.29088145,2884.5439132700003,-4771.1679888,78882.0,66,519.0,519.0,519.0,519.0,1038.0,53750.0,2,168.0,422.0,252.66666666666666,168.0,758.0,53158.0,3,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,16.0,4.0,9752.0,2,1.0,1.0,1.0,1.0,74.0,78934.0,74,3.0
1270,59,0.0,3.0,0.08281573498964803,0.0,40.0,5107.0,483,0.0,2.0,0.5750889679715302,0.0,1616.0,5109.0,2810,1.0,1.0,1.0,1.0,2.0,3513.0,2,2.0,6.0,3.2857142857142856,3.0,23.0,3717.0,7,144.0,144.0,144.0,144.0,144.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030822,-72.2897588,43.7030875,-72.2897348,43.7030846,-72.28974616,43.7030836,-72.2897456,218.515423,-361.4487308,4713.0,5,519.0,519.0,519.0,519.0,519.0,0.0,1,168.0,168.0,168.0,168.0,168.0,0.0,1,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,8.0,2.0,0.0,1,1.0,1.0,1.0,1.0,2.0,3513.0,2,0.0
1271,59,2.0,2.0,2.0,2.0,2.0,0.0,1,1.0,2.0,1.875,2.0,30.0,15.0,16,1.0,1.0,1.0,1.0,2.0,40.0,2,3.0,3.0,3.0,3.0,3.0,0.0,1,144.0,144.0,144.0,144.0,144.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030875,-72.2897348,43.7030875,-72.2897348,43.7030875,-72.2897348,43.7030875,-72.2897348,43.7030875,-72.2897348,0.0,1,519.0,519.0,519.0,519.0,519.0,0.0,1,168.0,168.0,168.0,168.0,168.0,0.0,1,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,20.0,2.0,126.0,2,1.0,1.0,1.0,1.0,2.0,40.0,2,0.0
1272,59,0.0,2.0,0.21076233183856502,0.0,47.0,2348.0,223,0.0,2.0,1.6527777777777777,2.0,3808.0,2391.0,2304,1.0,1.0,1.0,1.0,1.0,0.0,1,11.0,54.0,39.666666666666664,54.0,119.0,2369.0,3,207.0,207.0,207.0,207.0,414.0,1238.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7029224,-72.2908889,43.7029272,-72.290868,43.70292559999999,-72.29088193333334,43.7029272,-72.2908889,131.1087768,-216.87264580000002,1231.0,3,519.0,519.0,519.0,519.0,519.0,0.0,1,207.0,207.0,207.0,207.0,414.0,1240.0,2,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
1273,59,0.0,3.0,0.1901893287435456,0.0,221.0,12355.0,1162,0.0,2.0,0.5481950130256792,0.0,2946.0,12402.0,5374,1.0,1.0,1.0,1.0,5.0,11233.0,5,0.0,3.0,1.4,1.0,14.0,8461.0,10,120.0,120.0,120.0,120.0,240.0,848.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7029279,-72.2908987,43.7030977,-72.2897246,43.703065181818175,-72.28986461818181,43.7030789,-72.2897581,480.73371699999996,-795.1885107999999,11232.0,11,519.0,519.0,519.0,519.0,519.0,0.0,1,121.0,121.0,121.0,121.0,242.0,936.0,2,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,5.0,11233.0,5,3.0
1274,59,0.0,3.0,0.33902439024390246,0.0,417.0,13086.0,1230,0.0,2.0,0.6453920605975593,0.0,4601.0,13062.0,7129,1.0,1.0,1.0,1.0,4.0,10046.0,4,1.0,28.0,11.555555555555555,7.0,104.0,12073.0,9,123.0,123.0,123.0,123.0,246.0,5249.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030542,-72.2909008,43.7056769,-72.2897204,43.704361925,-72.29030270833333,43.70432649999999,-72.29027865,524.4523431,-867.4836324999999,12446.0,12,519.0,519.0,519.0,519.0,519.0,0.0,1,123.0,123.0,123.0,123.0,246.0,5268.0,2,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,4.0,10046.0,4,0.0
1275,59,0.0,3.0,1.9072305593451568,3.0,1398.0,7539.0,733,0.0,2.0,1.2968901846452867,2.0,2669.0,7565.0,2058,1.0,1.0,1.0,1.0,3.0,6904.0,3,1.0,1.0,1.0,1.0,2.0,7062.0,2,123.0,123.0,123.0,123.0,123.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7056229,-72.2908999,43.7056793,-72.2908429,43.70564452857143,-72.29086987142857,43.7056437,-72.2908594,305.9395117,-506.0360891,6904.0,7,465.0,465.0,465.0,465.0,930.0,4834.0,2,465.0,465.0,465.0,465.0,930.0,4831.0,2,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,20.0,2.0,7620.0,2,1.0,1.0,1.0,1.0,3.0,6904.0,3,0.0
1276,59,3.0,3.0,3.0,3.0,3.0,0.0,1,2.0,2.0,2.0,2.0,16.0,138.0,8,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,123.0,123.0,123.0,123.0,123.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7056489,-72.2908594,43.7056489,-72.2908594,43.7056489,-72.2908594,43.7056489,-72.2908594,43.7056489,-72.2908594,0.0,1,465.0,465.0,465.0,465.0,465.0,0.0,1,465.0,465.0,465.0,465.0,465.0,0.0,1,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
1277,59,3.0,3.0,3.0,3.0,2577.0,8764.0,859,1.0,2.0,1.998703543647364,2.0,4625.0,8722.0,2314,1.0,1.0,1.0,1.0,4.0,8613.0,4,1.0,1.0,1.0,1.0,1.0,0.0,1,123.0,123.0,123.0,123.0,123.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7055914,-72.2908766,43.7056616,-72.2908273,43.70562887777778,-72.29084516666667,43.7056323,-72.2908389,393.3506599,-650.6176065000001,8613.0,9,465.0,465.0,465.0,465.0,465.0,0.0,1,465.0,465.0,465.0,465.0,465.0,0.0,1,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,4.0,8613.0,4,3.0
1278,59,0.0,3.0,1.3656918902622852,0.0,4530.0,34812.0,3317,0.0,2.0,1.4233420489660091,2.0,17964.0,34762.0,12621,1.0,1.0,1.0,1.0,11.0,32746.0,11,1.0,56.0,8.444444444444445,2.0,76.0,16699.0,9,209.0,209.0,209.0,209.0,418.0,8885.0,2,2.0,1.0,5.0,4.0,4.0,2.0,5.0,1.0,12.0,6.0,22309.0,3,43.7016156,-72.2908934,43.7056696,-72.2876355,43.70474629666666,-72.29034126333335,43.705630799999994,-72.29084655,1311.1423888999998,-2168.7102379000003,33946.0,30,465.0,465.0,465.0,465.0,465.0,0.0,1,209.0,209.0,209.0,209.0,418.0,8891.0,2,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,11.0,32746.0,11,3.0
1279,59,0.0,0.0,0.0,0.0,0.0,746.0,79,0.0,0.0,0.0,0.0,0.0,796.0,251,1.0,1.0,1.0,1.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,0.0,1,209.0,209.0,209.0,209.0,209.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030474,-72.2897225,43.7030474,-72.2897225,43.7030474,-72.2897225,43.7030474,-72.2897225,43.7030474,-72.2897225,0.0,1,465.0,465.0,465.0,465.0,465.0,0.0,1,209.0,209.0,209.0,209.0,209.0,0.0,1,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
1280,59,0.0,0.0,0.0,0.0,0.0,749.0,81,0.0,2.0,0.0797872340425532,0.0,15.0,585.0,188,1.0,1.0,1.0,1.0,1.0,0.0,1,2.0,2.0,2.0,2.0,2.0,0.0,1,209.0,209.0,209.0,209.0,209.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030459,-72.2896999,43.7030459,-72.2896999,43.7030459,-72.2896999,43.7030459,-72.2896999,87.4060918,-144.5793998,742.0,2,465.0,465.0,465.0,465.0,465.0,0.0,1,209.0,209.0,209.0,209.0,209.0,0.0,1,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,3.0
1281,59,0.0,3.0,0.568717277486911,0.0,869.0,16484.0,1528,0.0,2.0,0.6205741092371272,1.0,5556.0,16349.0,8953,1.0,1.0,1.0,1.0,6.0,14827.0,6,1.0,55.0,12.375,5.5,99.0,15142.0,8,219.0,219.0,219.0,219.0,438.0,9717.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030502,-72.2907495,43.7031672,-72.289716,43.703078393333335,-72.28989212666667,43.7030711,-72.2897759,655.5461759,-1084.3483819,16027.0,15,465.0,465.0,465.0,465.0,465.0,0.0,1,219.0,219.0,219.0,219.0,438.0,9717.0,2,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,1.0,0.0,1,1.0,1.0,1.0,1.0,6.0,14827.0,6,0.0
1282,59,0.0,3.0,1.9868301544050864,3.0,4375.0,22899.0,2202,0.0,2.0,1.3048180924287118,2.0,9289.0,22924.0,7119,1.0,1.0,1.0,1.0,7.0,19751.0,7,1.0,16.0,5.4,4.0,27.0,18581.0,5,361.0,361.0,361.0,361.0,722.0,14308.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030554,-72.2909123,43.7056662,-72.2897757,43.70524005,-72.29069890999999,43.70561195,-72.2908527,874.104801,-1445.8139781999998,22151.0,20,334.0,334.0,334.0,334.0,668.0,14293.0,2,333.0,333.0,333.0,333.0,666.0,14290.0,2,9.0,2.0,9.0,2.0,9.0,2.0,9.0,2.0,18.0,4.0,22882.0,2,1.0,1.0,1.0,1.0,7.0,19751.0,7,3.0
1283,59,0.0,3.0,1.2318318318318318,0.0,4102.0,35636.0,3330,0.0,2.0,1.0454204700798166,1.0,23707.0,35649.0,22677,1.0,1.0,1.0,1.0,11.0,33939.0,11,1.0,78.0,25.642857142857142,11.5,359.0,25288.0,14,71.0,158.0,100.0,71.0,300.0,28351.0,3,5.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,15.0,6.0,28000.0,3,43.7029218,-72.2909024,43.7087037,-72.2836468,43.70498957741935,-72.28873011290321,43.7050143,-72.2887387,1354.8546768999997,-2240.9506334999996,35139.0,31,334.0,334.0,334.0,334.0,334.0,0.0,1,71.0,121.0,87.66666666666667,71.0,263.0,26093.0,3,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,12.0,4.0,4376.0,2,1.0,1.0,1.0,1.0,11.0,33939.0,11,4.0
1284,59,0.0,3.0,0.29245283018867924,0.0,155.0,5808.0,530,0.0,2.0,1.2117847993168231,1.0,5676.0,5938.0,4684,1.0,1.0,1.0,1.0,3.0,3877.0,3,6.0,37.0,14.8,7.0,74.0,5876.0,5,71.0,71.0,71.0,71.0,71.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030521,-72.2897696,43.7050187,-72.288731,43.70403171666666,-72.2892428,43.70403885,-72.2892258,262.2241903,-433.7354568,5077.0,6,334.0,334.0,334.0,334.0,334.0,0.0,1,71.0,71.0,71.0,71.0,71.0,0.0,1,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,3.0,3877.0,3,0.0
1285,59,0.0,3.0,0.5511049723756906,0.0,399.0,7726.0,724,0.0,2.0,1.134283365305563,1.0,8278.0,7727.0,7298,1.0,1.0,1.0,1.0,3.0,4404.0,3,1.0,70.0,23.5,19.5,141.0,7484.0,6,103.0,103.0,103.0,103.0,206.0,7182.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030376,-72.2908246,43.7062163,-72.2891701,43.7051998,-72.28984998571427,43.7061619,-72.2892213,305.9363986,-506.02894989999993,6804.0,7,334.0,334.0,334.0,334.0,334.0,0.0,1,105.0,105.0,105.0,105.0,210.0,7182.0,2,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,3.0,4404.0,3,0.0
1286,59,0.0,3.0,0.7189542483660131,0.0,220.0,3249.0,306,0.0,2.0,1.6971897694979476,2.0,5375.0,3400.0,3167,1.0,1.0,1.0,1.0,2.0,604.0,2,4.0,36.0,14.666666666666666,4.0,44.0,2498.0,3,103.0,103.0,103.0,103.0,103.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7030598,-72.2908348,43.7031333,-72.2904794,43.7030992,-72.29060342499999,43.703101849999996,-72.29054975,174.8123968,-289.16241369999995,3004.0,4,334.0,334.0,334.0,334.0,334.0,0.0,1,105.0,105.0,105.0,105.0,105.0,0.0,1,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,2.0,604.0,2,0.0
1287,59,0.0,3.0,1.1710526315789473,0.0,267.0,2357.0,228,0.0,2.0,0.7877675840978593,1.0,1288.0,2471.0,1635,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,9.0,6.4,8.0,32.0,2067.0,5,103.0,103.0,103.0,103.0,103.0,0.0,1,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7066879,-72.2872137,43.7067207,-72.2871902,43.70669883333333,-72.28720586666667,43.7066879,-72.2872137,131.1200965,-216.8616176,1874.0,3,334.0,334.0,334.0,334.0,334.0,0.0,1,105.0,105.0,105.0,105.0,105.0,0.0,1,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,10.0,4.0,2438.0,2,1.0,1.0,1.0,1.0,1.0,0.0,1,3.0
1288,59,0.0,3.0,0.44930707512764406,0.0,616.0,14503.0,1371,0.0,2.0,1.2383750902154862,1.0,12011.0,14547.0,9699,1.0,1.0,1.0,1.0,5.0,14022.0,5,1.0,58.0,15.76923076923077,9.0,205.0,13807.0,13,139.0,139.0,139.0,139.0,278.0,14393.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7027794,-72.2909214,43.7067167,-72.2841068,43.704740074166665,-72.28776996666666,43.705644199999995,-72.28787439999999,524.45688089,-867.4532396,14022.0,12,334.0,334.0,334.0,334.0,334.0,0.0,1,139.0,139.0,139.0,139.0,278.0,14393.0,2,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,0.0,1,1.0,1.0,1.0,1.0,5.0,14022.0,5,0.0
1289,59,0.0,3.0,0.5919037199124726,0.0,541.0,9584.0,914,0.0,2.0,0.695631067961165,1.0,2866.0,9725.0,4120,1.0,1.0,1.0,1.0,4.0,9347.0,4,58.0,58.0,58.0,58.0,58.0,0.0,1,299.0,299.0,299.0,299.0,598.0,1660.0,2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,0.0,1,43.7056376,-72.2909168,43.7056805,-72.2908284,43.70565172222222,-72.29087336666666,43.7056484,-72.2908717,393.3508655,-650.6178603,9347.0,9,251.0,251.0,251.0,251.0,502.0,1644.0,2,251.0,251.0,251.0,251.0,502.0,1638.0,2,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,0.0,1,1.0,1.0,1.0,1.0,4.0,9347.0,4,0.0
1290,59,0.0,3.0,1.439841608285105,0.0,4727.0,34395.0,3283,0.0,2.0,1.0731031383416973,1.0,14327.0,34416.0,13351,1.0,1.0,1.0,1.0,11.0,32963.0,11,40.0,54.0,49.333333333333336,54.0,148.0,17100.0,3,60.0,177.0,138.0,177.0,414.0,14100.0,3,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,10.0,8.0,13431.0,2,43.7030429,-72.2908602,43.7056486,-72.2872755,43.70444435666666,-72.28978442,43.70400415,-72.2898278,1311.1333307,-2168.6935326000003,34163.0,30,251.0,251.0,251.0,251.0,251.0,0.0,1,60.0,177.0,138.0,177.0,414.0,14101.0,3,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,2.0,0.0,1,1.0,1.0,1.0,1.0,11.0,32963.0,11,0.0
1291,59,0.0,3.0,0.7772058823529412,0.0,1057.0,14483.0,1360,0.0,2.0,1.0968790081231294,1.0,12828.0,14589.0,11695,1.0,1.0,1.0,1.0,5.0,11622.0,5,0.0,65.0,18.444444444444443,6.0,166.0,13589.0,9,168.0,238.0,214.66666666666666,238.0,644.0,13815.0,3,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.703066,-72.2908901,43.70763698,-72.2898155,43.704016329230754,-72.29038802307693,43.7031206,-72.2901595,568.1522122799998,-939.7750443,14022.0,13,251.0,251.0,251.0,251.0,251.0,0.0,1,168.0,168.0,168.0,168.0,336.0,13815.0,2,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,8.0,6.0,10574.0,2,1.0,1.0,1.0,1.0,5.0,11622.0,5,0.0
1292,59,0.0,3.0,0.8686659772492245,0.0,840.0,10585.0,967,0.0,2.0,1.588567267431276,2.0,8726.0,10682.0,5493,1.0,1.0,1.0,1.0,4.0,7961.0,4,0.0,22.0,9.875,6.0,79.0,10660.0,8,238.0,238.0,238.0,238.0,238.0,0.0,1,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.7030473,-72.2908706,43.7056837,-72.2906049,43.703600279999996,-72.29071815,43.70308715,-72.29066904999999,437.03600279999995,-722.9071815000001,10361.0,10,251.0,251.0,251.0,251.0,251.0,0.0,1,154.0,154.0,154.0,154.0,308.0,9018.0,2,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,14.0,4.0,10704.0,2,1.0,1.0,1.0,1.0,4.0,7961.0,4,0.0
1293,59,0.0,0.0,0.0,0.0,0.0,34.0,15,1.0,2.0,1.8461538461538463,2.0,72.0,36.0,39,1.0,1.0,1.0,1.0,1.0,0.0,1,22.0,22.0,22.0,22.0,22.0,0.0,1,238.0,238.0,238.0,238.0,238.0,0.0,1,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.7030473,-72.2908128,43.7030473,-72.2908128,43.7030473,-72.2908128,43.7030473,-72.2908128,43.7030473,-72.2908128,0.0,1,251.0,251.0,251.0,251.0,251.0,0.0,1,154.0,154.0,154.0,154.0,154.0,0.0,1,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
1294,59,0.0,3.0,0.5063291139240507,0.0,160.0,3526.0,316,0.0,2.0,1.4789585225552528,2.0,4885.0,3711.0,3303,1.0,1.0,1.0,1.0,2.0,908.0,2,6.0,27.0,13.0,11.0,65.0,3237.0,5,63.0,63.0,63.0,63.0,126.0,63.0,2,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.7029192,-72.2909441,43.7029465,-72.290894,43.7029282,-72.29091148,43.7029258,-72.2909035,218.514641,-361.4545574,3308.0,5,251.0,251.0,251.0,251.0,251.0,0.0,1,154.0,154.0,154.0,154.0,154.0,0.0,1,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,0.0,1,1.0,1.0,1.0,1.0,2.0,908.0,2,0.0
1295,59,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,0.25,0.0,2.0,7.0,8,1.0,1.0,1.0,1.0,1.0,0.0,1,11.0,11.0,11.0,11.0,11.0,0.0,1,63.0,63.0,63.0,63.0,63.0,0.0,1,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.7029258,-72.290894,43.7029258,-72.290894,43.7029258,-72.290894,43.7029258,-72.290894,43.7029258,-72.290894,0.0,1,251.0,251.0,251.0,251.0,251.0,0.0,1,154.0,154.0,154.0,154.0,154.0,0.0,1,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0
1296,59,0.0,3.0,0.43768115942028984,0.0,453.0,10869.0,1035,0.0,2.0,1.010189853051593,1.0,9418.0,10933.0,9323,1.0,1.0,1.0,1.0,4.0,8248.0,4,4.0,65.0,27.428571428571427,20.0,192.0,10077.0,7,85.0,85.0,85.0,85.0,170.0,3576.0,2,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.7054427,-72.2917939,43.7055981,-72.2908008,43.70555021111112,-72.2916463,43.7055476,-72.2917501,393.34995190000006,-650.6248167,9448.0,9,251.0,251.0,251.0,251.0,251.0,0.0,1,154.0,154.0,154.0,154.0,154.0,0.0,1,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,0.0,1,1.0,1.0,1.0,1.0,4.0,8248.0,4,0.0
1297,59,0.0,3.0,0.7444933920704846,0.0,507.0,7077.0,681,0.0,2.0,0.7778578290105668,1.0,3239.0,7255.0,4164,1.0,1.0,1.0,1.0,3.0,4703.0,3,2.0,22.0,7.857142857142857,5.0,55.0,6998.0,7,65.0,65.0,65.0,65.0,130.0,5421.0,2,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,0.0,1,43.705466,-72.2917632,43.705675,-72.2908525,43.70558831428571,-72.29148977142857,43.7055886,-72.2917261,305.9391182,-506.0404284,7103.0,7,251.0,251.0,251.0,251.0,251.0,0.0,1,65.0,65.0,65.0,65.0,130.0,5420.0,2,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,7.0,2.0,0.0,1,1.0,1.0,1.0,1.0,3.0,4703.0,3,0.0
